req_id,system,class,text,V1_raw,V2_raw,V3_raw,V4_raw,V1,V2,V3,V4,V_final,w_V1,w_V2,w_V3,w_V4
ecommerce_l_004,ecommerce,l,IzognMovies shall meet the licensing requirements set forth by the appropriate organizations in order to stream African movies.,0.0,0.0,0.9999999999989999,0.0702211856842041,0.5,0.5,1.0,0.5,0.8124999999989845,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_lf_005,ecommerce,lf,The product shall have a conservative and professional appearance.,0.0,0.0,0.9999999999989999,0.07944339513778687,0.5,0.5,0.9999999999995,0.8204723000526428,0.797455529919545,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_006,ecommerce,lf,The product shall simulate the look of ships at sea.,0.0,0.0,0.9999999999989999,0.05137336254119873,0.5,0.5,0.9999999999995,0.27060312032699585,0.5040040594843244,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_007,ecommerce,lf,The product shall display the grids within a circle as a view from a periscope.,0.0,0.0,0.9999999999989999,0.07000619173049927,0.5,0.5,0.9999999999995,0.6356051564216614,0.6987965449574527,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_008,ecommerce,lf,The product shall display each type of ship in a grid using an image of the specific type of ship.,0.0,0.0,0.9999999999989999,0.06270390748977661,0.5,0.5,0.9999999999995,0.4925593137741089,0.6224565455315646,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_009,ecommerce,lf,When the offensive player takes a shot  the product shall simulate the sound of a ship at sea.,0.0,0.03333333333333148,0.9999999999989999,0.03755946084856987,0.5,0.5,0.9999999999995,0.0,0.3595899215543965,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_010,ecommerce,lf,When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.,0.0,0.0299999999999985,0.9999999999989999,0.04190531000494957,0.5,0.5,0.9999999999995,0.08513166010379791,0.40502256582537655,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_011,ecommerce,lf,When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target.,0.0,0.0299999999999985,0.9999999999989999,0.040836431086063385,0.5,0.5,0.9999999999995,0.06419318914413452,0.3938482259672232,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_012,ecommerce,lf,When a ship is sunk  the product shall simulate the sound of a sinking ship.,0.0,0.039999999999997336,0.9999999999989999,0.043329574167728424,0.5,0.5,0.9999999999995,0.11303184181451797,0.4199121971236895,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_013,ecommerce,lf,The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.,0.0,0.0,0.9999999999995,0.0886080265045166,0.5,0.5,1.0,1.0,0.8932649869248643,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_014,ecommerce,lf,The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.,0.0,0.0,0.49999999999975,0.08625733852386475,0.5,0.5,0.5,0.9539519548416138,0.7422628391745588,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_lf_015,ecommerce,lf,The product must comply with the intranet page standards and requirements of ENET Securities. 95% of the product look & feel will be approved by the Architecture group  prior to implementation. The remaining 5% will be corrected and approved within one month of product release.,0.0,0.0,0.0,0.08186501264572144,0.5,0.5,0.0,0.867909848690033,0.5699168583092847,0.10673501307406828,0.10673501307406828,0.25285490848045467,0.5336750653703414
ecommerce_mn_001,ecommerce,mn,The product must be designed using Design Patterns and coding best practices.  90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.,0.0,0.0,0.0,0.061069607734680176,0.5,0.5,0.0,0.5,0.18749999999976566,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_mn_002,ecommerce,mn,The product must be highly configurable for use with various database management systems for the end users.  80% of end users are able to integrate new database management systems with the product without changing the product�s software code.,0.0,0.0,0.0,0.06644213199615479,0.5,0.5,0.0,0.5,0.18749999999976566,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_mn_004,ecommerce,mn,The customer shall be able to easily integrate new building maps with the product throughout the products lifecycle.  Integration of new maps with the product shall be possible with little to no support from product support staff.,0.0,0.0,0.9999999999995,0.06482315063476562,0.5,0.5,1.0,0.5,0.8124999999989845,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_mn_005,ecommerce,mn,The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.,0.0,0.0,0.9999999999989999,0.06453990936279297,0.5,0.5,0.9999999999995,0.5,0.812499999998672,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_mn_006,ecommerce,mn,The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.,0.0,0.0,0.49999999999975,0.0763019323348999,0.5,0.5,0.5,0.5,0.4999999999993751,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_mn_007,ecommerce,mn,: The product shall continue to operate during upgrade  change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.,0.0,0.0,0.9999999999995,0.05944657325744629,0.5,0.5,1.0,0.5,0.8124999999989845,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_mn_008,ecommerce,mn,The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.,0.0,0.0,0.49999999999975,0.05873703956604004,0.5,0.5,0.5,0.5,0.4999999999993751,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_mn_009,ecommerce,mn,The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.,0.0,0.0,0.9999999999995,0.057731032371520996,0.5,0.5,1.0,0.5,0.8124999999989845,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_o_001,ecommerce,o,The product must support Internet Explorer 5.5 and above.,0.0,0.0,0.0,0.07053482532501221,0.0,0.5,0.0,0.608759880065918,0.13101055958670887,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_003,ecommerce,o,The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.,0.0,0.0,0.49999999999975,0.07102310657501221,0.0,0.5,0.5,0.6178032159805298,0.21852071910993975,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_004,ecommerce,o,The product shall run on the existing hardware for all environments.,0.0,0.0,0.9999999999989999,0.06297934055328369,0.0,0.5,0.9999999999995,0.4688270688056946,0.28735936888841324,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_005,ecommerce,o,The product shall adhere to the corporate Architecture guidelines,0.0,0.0,0.9999999999989999,0.0672253966331482,0.0,0.5,0.9999999999995,0.5474669933319092,0.2966514263512278,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_006,ecommerce,o,For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.,0.0,0.0,0.9999999999989999,0.08103984594345093,0.0,0.5,0.9999999999995,0.8033201694488525,0.326882920453562,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_007,ecommerce,o,The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.,0.0624999999999961,0.0,0.49999999999975,0.0690622329711914,1.0,0.5,0.5,0.5814864635467529,0.8050272581417831,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_008,ecommerce,o,The maintenance of the product will fall within the established corporate maintenance windows.,0.0,0.0,0.9999999999989999,0.06892859935760498,0.0,0.5,0.9999999999995,0.5790114998817444,0.30037871079692297,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_009,ecommerce,o,The product shall be supported using the corporate support center.,0.0,0.0,0.9999999999989999,0.06174290180206299,0.0,0.5,0.9999999999995,0.44592738151550293,0.28465355232687756,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_010,ecommerce,o,Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.,0.0,0.0,0.9999999999989999,0.06960725784301758,0.0,0.5,0.9999999999995,0.5915806889533997,0.3018638804206027,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_011,ecommerce,o,The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.,0.0,0.0,0.0,0.0390656478703022,0.0,0.5,0.0,0.025928860530257225,0.0621435132706757,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_012,ecommerce,o,The product will function alongside server software on any operating system where the Java runtime can be installed.,0.0,0.0,0.9999999999989999,0.06499707698822021,0.0,0.5,0.9999999999995,0.5061969757080078,0.291774979971567,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_013,ecommerce,o,The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.,0.028571428571427755,0.0,0.0,0.03938603401184082,0.4571428571428726,0.5,0.0,0.03186263516545296,0.33292359844506203,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_014,ecommerce,o,The product must make use of web/application server technology.  Open source examples include Apache web server  Tomcat  and the JBoss application server.,0.0,0.0,0.0,0.06885206699371338,0.0,0.5,0.0,0.5775940418243408,0.12732801841487723,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_015,ecommerce,o,A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.,0.0,0.0,0.0,0.0460667610168457,0.0,0.5,0.0,0.1555943489074707,0.07746472798704214,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_016,ecommerce,o,The product shall be used in office environments.,0.0,0.0,0.9999999999989999,0.05805063247680664,0.0,0.5,0.9999999999995,0.37754398584365845,0.27657340161572896,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_017,ecommerce,o,The product must be able to interface with any HTML browser.  The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).,0.0,0.0,0.4999999999998333,0.06247353553771973,0.0,0.5,0.5000000000000834,0.45945921540260315,0.19981086452748223,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_018,ecommerce,o,The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.,0.0,0.0,0.49999999999975,0.037665653973817825,0.0,0.5,0.5,0.0,0.14552137408018848,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_019,ecommerce,o,The product must be able to interface with various email servers. The product shall be able to send email.,0.0,0.0,0.49999999999975,0.05534785985946655,0.0,0.5,0.5,0.3274867534637451,0.18421705887171347,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_020,ecommerce,o,The product shall be available for distribution via the Internet as a binary or ZIP file.,0.0,0.0,0.9999999999989999,0.06842851638793945,0.0,0.5,0.9999999999995,0.5697495937347412,0.29928432820879547,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_021,ecommerce,o,The product shall be available for distribution as a packaged CD.,0.0,0.0,0.9999999999989999,0.07282149791717529,0.0,0.5,0.9999999999995,0.6511106491088867,0.3088979132462504,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_022,ecommerce,o,The product will be available for licensing as a one-server  two-five servers  or five-or-more servers license.,0.0,0.0,0.0,0.068031907081604,0.0,0.5,0.0,0.5624040961265564,0.12553318138863115,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_023,ecommerce,o,The product is expected to integrate with multiple database management systems.  The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.,0.0,0.0,0.49999999999975,0.046531010419130325,0.0,0.5,0.5,0.1641925573348999,0.16492229145026788,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_025,ecommerce,o,The product must be developed with the J2SE/J2EE programming language libraries,0.0,0.0,0.0,0.07499206066131592,0.0,0.5,0.0,0.6913110017776489,0.14076476231753046,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_026,ecommerce,o,The product shall be able to be installed in the specified environment within 1 working day.,0.0,0.0,0.9999999999989999,0.061290085315704346,0.0,0.5,0.9999999999995,0.4375408887863159,0.2836626081872363,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_027,ecommerce,o,The product shall be platform independent.The product shall enable access to any type of development environment and platform.,0.0,0.0,0.9999999999995,0.061711132526397705,0.0,0.5,1.0,0.44533899426460266,0.2845840287588949,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_028,ecommerce,o,The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.,0.0,0.0,0.9999999999995,0.07118356227874756,0.0,0.5,1.0,0.6207749843597412,0.3053134649941291,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_o_029,ecommerce,o,The RFS system should be able to easily interface with the BDW environment  in order to load the data.7 data files shall be received from the BDW and loaded into the RFS system within 3 hours one day prior to the start of budgeting process  every year. The data will be as of October month-end.         Test files (7) shall be loaded up to 5 times throughout the year  from the BDW.,0.007042253521126662,0.0,0.2499999999999375,0.0916593074798584,0.11267605633803363,0.5,0.2500000000000625,1.0,0.2870288705476185,0.590797709865368,0.1181595419730736,0.17288320618730335,0.1181595419730736
ecommerce_pe_001,ecommerce,pe,The product shall respond fast to keep up-to-date data in the display.,0.0,0.0,0.9999999999989999,0.05924403667449951,0.5,0.5,0.9999999999995,0.5,0.812499999998672,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_003,ecommerce,pe,The product shall synchronize contacts and appointments in an acceptable time.,0.0,0.0,0.9999999999989999,0.05834341049194336,0.5,0.5,0.9999999999995,0.5,0.812499999998672,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_004,ecommerce,pe,The product shall synchronize with the office system every hour.,0.0,0.0,0.9999999999989999,0.06594175100326538,0.5,0.5,0.9999999999995,0.5,0.812499999998672,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_005,ecommerce,pe,Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.,0.0,0.0,0.49999999999949996,0.07094013690948486,0.5,0.5,0.49999999999975,0.5,0.49999999999921885,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_006,ecommerce,pe,Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.,0.0,0.0,0.9999999999989999,0.07300519943237305,0.5,0.5,0.9999999999995,0.5,0.812499999998672,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_007,ecommerce,pe,Izogn Administrator must be able to update the category listings on the website within 2 minutes.,0.0,0.0,0.0,0.06730854511260986,0.5,0.5,0.0,0.5,0.18749999999976566,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_008,ecommerce,pe,The product shall able to handle a large number of games simultaneously.,0.0,0.0,0.9999999999989999,0.07610797882080078,0.5,0.5,0.9999999999995,0.5,0.812499999998672,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_009,ecommerce,pe,The product shall protect the identity of the players. The product shall provide players no access to information that might reveal the identity of another player.,0.038461538461536986,0.0,0.9999999999995,0.0837973952293396,0.5,0.5,1.0,0.5,0.8124999999989845,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_010,ecommerce,pe,The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications,0.0,0.0,0.9999999999995,0.0647391676902771,0.5,0.5,1.0,0.5,0.8124999999989845,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_011,ecommerce,pe,The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.,0.0,0.0,0.9999999999995,0.06528514623641968,0.5,0.5,1.0,0.5,0.8124999999989845,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_013,ecommerce,pe,The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.,0.0,0.0,0.9999999999995,0.057453274726867676,0.5,0.5,1.0,0.5,0.8124999999989845,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_014,ecommerce,pe,The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.,0.0,0.0,0.49999999999975,0.06187570095062256,0.5,0.5,0.5,0.5,0.4999999999993751,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_pe_015,ecommerce,pe,The product interface should be fast. The response time of the product interface should not exceed 2 seconds 90% of the time. For 10% of the time  the response time should not be more than 10 seconds.not be more than 10 seconds.,0.035714285714284866,0.0,0.0,0.0587078332901001,0.5,0.5,0.0,0.5,0.18749999999976566,0.12499999999984378,0.12499999999984378,0.6249999999992188,0.12499999999984378
ecommerce_po_001,ecommerce,po,The product is expected to run on Windows CE and Palm operating systems.,0.0,0.0,0.0,0.30000001192092896,0.5,0.5,0.5,0.5,0.49999999999949996,0.24999999999974998,0.24999999999974998,0.24999999999974998,0.24999999999974998
ecommerce_sc_001,ecommerce,sc,The product shall be able to support multiple remote users,0.0,0.0,0.9999999999989999,0.06957197189331055,0.5,0.5,0.9999999999992499,0.7367649078369141,0.7660322830687536,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_002,ecommerce,sc,The product shall be able support 1000 simultaneous users.,0.0,0.0,0.9999999999989999,0.03580188751220703,0.5,0.5,0.9999999999992499,0.07288508862257004,0.4307242542832137,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_003,ecommerce,sc,The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.,0.0,0.0,0.49999999999975,0.03404288366436958,0.5,0.5,0.24999999999993747,0.03830516338348389,0.19358591057051736,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_004,ecommerce,sc,The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.,0.0,0.0,0.9999999999995,0.033469296991825104,0.5,0.5,1.0,0.02702912874519825,0.40756362931859175,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_005,ecommerce,sc,The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.,0.0,0.0,0.9999999999989999,0.03209438547492027,0.5,0.5,0.9999999999992499,0.0,0.39391193571806266,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_006,ecommerce,sc,The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.,0.0,0.0,0.33333333333322224,0.052105724811553955,0.5,0.5,0.0,0.393399178981781,0.2997101331123573,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_007,ecommerce,sc,The product shall be able to process 10 000 transactions per hour within two years of its launch.  This number will increase to 20 000 by Release 2.,0.0,0.0,0.49999999999975,0.03678126260638237,0.5,0.5,0.24999999999993747,0.09213844686746597,0.22077566938775176,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_008,ecommerce,sc,The product shall be expected to operate for at least 5 years for each customer installation.,0.0,0.0,0.9999999999989999,0.061596810817718506,0.5,0.5,0.9999999999992499,0.5799826979637146,0.6868457613223377,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_009,ecommerce,sc,The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.,0.0,0.0,0.49999999999975,0.08296215534210205,0.5,0.5,0.24999999999993747,1.0,0.6793123788652302,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_sc_010,ecommerce,sc,The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.,0.0,0.0,0.9999999999995,0.04345855861902237,0.5,0.5,1.0,0.22340616583824158,0.5067484445526779,0.10101467738011792,0.10101467738011792,0.29289725833816443,0.5050733869005896
ecommerce_se_002,ecommerce,se,The product shall prevent its data from incorrect data being introduced.,0.0,0.0,0.9999999999989999,0.058241307735443115,0.0,0.0,0.9999999999995,0.5,0.18009106587211055,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_003,ecommerce,se,The product shall free of computer viruses.,0.0,0.0,0.9999999999989999,0.06915390491485596,0.0,0.0,0.9999999999995,0.5,0.18009106587211055,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_004,ecommerce,se,The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.,0.027777777777777006,0.0166666666666662,0.9999999999995,0.05832862854003906,0.47222222222223686,0.19444444444446682,1.0,0.5,0.4661069068645047,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_005,ecommerce,se,The product shall ensure that the databases data corresponds to the data entered by the user.  Each conference room reservation in the system will contain the same information as was entered by the user.,0.0,0.0,0.49999999999975,0.06656050682067871,0.0,0.0,0.5,0.5,0.11454664980079471,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_006,ecommerce,se,The product shall prevent the input of malicious data.  The product and/or adjacent hardware/software systems data shall remain 100% uncorrupted each time malicious data is input into the product.,0.0,0.0,0.9999999999995,0.052058279514312744,0.0,0.0,1.0,0.5,0.1800910658721761,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_007,ecommerce,se,The product shall have the ability to receive automatic software updates as new threats emerge.  100% of customers will be able to receive automatic software updates transmitted to the installed product.,0.0,0.0,0.9999999999995,0.07104909420013428,0.0,0.0,1.0,0.5,0.1800910658721761,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_008,ecommerce,se,Only registered customers can purchase streaming movies.,0.0,0.08571428571427346,0.0,0.06432175636291504,0.0,1.0,0.0,0.5,0.32988659683271077,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_009,ecommerce,se,A customer can only stream a movie if they purchased it  and are within the 2 day viewing period.,0.0,0.031578947368419395,0.0,0.06678362190723419,0.0,0.3684210526316123,0.0,0.5,0.15248594645169014,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_010,ecommerce,se,Only authorized personnel can access customer records in the database.,0.0,0.059999999999993996,0.0,0.050426483154296875,0.0,0.70000000000003,0.0,0.5,0.24562128790172996,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_011,ecommerce,se,All customer information will be stored on a secure database  accessible only to authorized personnel.,0.0,0.039999999999997336,0.9999999999989999,0.0461394302546978,0.0,0.4666666666667023,0.9999999999995,0.5,0.31117043532032607,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_012,ecommerce,se,The product shall provide players no access to information that might reveal the identity of another player,0.05882352941176125,0.0,0.9999999999989999,0.07467460632324219,1.0,0.0,0.9999999999995,0.5,0.6701134031662436,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_015,ecommerce,se,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.,0.0,0.02307692307692219,0.9999999999995,0.06831014156341553,0.0,0.26923076923079736,1.0,0.5,0.25571377901537945,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_017,ecommerce,se,The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.,0.0,0.0,0.9999999999995,0.060780882835388184,0.0,0.0,1.0,0.5,0.1800910658721761,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_se_018,ecommerce,se,Each team owner will need to use a username and password in order to be authenticated to reach the team owners page,0.0,0.0,0.0,0.0922461748123169,0.0,0.0,0.0,0.5,0.04900223372941331,0.4900223372941331,0.28088436310329745,0.1310888321427628,0.09800446745882661
ecommerce_us_001,ecommerce,us,The product shall be intuitive and self-explanatory.  :  90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.,0.0,0.0,0.49999999999975,0.042655348777770996,0.0,0.5,0.5,0.5,0.18749999999976566,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_002,ecommerce,us,The product shall be easy for a realtor to learn.,0.0,0.0,0.9999999999989999,0.06596827507019043,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_003,ecommerce,us,The product shall be installed by an untrained realtor   without recourse to separately-printed instructions.,0.0,0.0,0.9999999999989999,0.05879488214850426,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_004,ecommerce,us,90% of untrained realtors shall be able to install the product on their device without printed instructions,0.0,0.0,0.9999999999989999,0.051336001604795456,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_005,ecommerce,us,The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.,0.0,0.0,0.9999999999995,0.0582008957862854,0.0,0.5,1.0,0.5,0.24999999999968756,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_006,ecommerce,us,The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.,0.0,0.0,0.9999999999995,0.059843361377716064,0.0,0.5,1.0,0.5,0.24999999999968756,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_007,ecommerce,us,Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.,0.0,0.0,0.9999999999995,0.052764296531677246,0.0,0.5,1.0,0.5,0.24999999999968756,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_008,ecommerce,us,The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training,0.0,0.0,0.9999999999995,0.063290536403656,0.0,0.5,1.0,0.5,0.24999999999968756,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_009,ecommerce,us,The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.,0.0,0.0,0.49999999999975,0.05428206920623779,0.0,0.5,0.5,0.5,0.18749999999976566,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
