req_id,system,class,C,S,V,R,x_C,x_S,x_R,text,F,rra,K,text_len,final_rank
ecommerce_us_010,ecommerce,us,0.5,0.7400945126851028,0.1874999999997656,0.8125000000002344,0.499999999,0.7998811781866134,0.835954190111898,The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.,8,0.3270440251572327,0.6059725607164185,155,104
ecommerce_o_017,ecommerce,o,0.5,0.9000315040529241,0.1998108645274822,0.8001891354725178,0.499999999,0.9996589537017398,0.8213723973388076,The product must be able to interface with any HTML browser.  The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).,8,0.32940251572327045,0.6368385578400912,252,105
ecommerce_us_004,ecommerce,us,0.5,0.9000336983257896,0.249999999999625,0.750000000000375,0.499999999,0.9996616945745562,0.7619251041558092,90% of untrained realtors shall be able to install the product on their device without printed instructions,8,0.404874213836478,0.6269311324550608,107,106
ecommerce_f_020,ecommerce,f,0.5005390151592674,0.4599438624840821,0.2271077434229967,0.7728922565770033,0.5010780293163787,0.4499441609423542,0.7890401894333111,The product shall display room equipment according to search parameters.,8,0.41037735849056606,0.5149824770865178,72,107
ecommerce_us_005,ecommerce,us,0.5,0.9000454060268261,0.2499999999996875,0.7500000000003125,0.499999999,0.9996763186990284,0.7619251041557351,The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.,8,0.4150943396226415,0.6269335698091272,150,108
ecommerce_f_032,ecommerce,f,0.5420163795267556,0.4199772701437191,0.2477886558343016,0.7522113441656983,0.5840327578854457,0.4000217706035545,0.7645443647525065,The System shall allow entering  storing and modifying product formulas.,8,0.4654088050314466,0.49144403417536164,72,109
ecommerce_sc_005,ecommerce,sc,0.5,0.9000590787836898,0.3939119357180626,0.6060880642819374,0.499999999,0.9996933973806268,0.591466399204908,The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.,8,0.47720125786163514,0.598526632097589,97,110
ecommerce_f_016,ecommerce,f,0.5010354085503022,0.2999802035165298,0.2267519234914373,0.7732480765085628,0.5020708160964626,0.2501330748484365,0.7894616458220849,The product shall record the transportation status of equipment reserved.,8,0.4842767295597484,0.3820107935520489,73,111
ecommerce_f_034,ecommerce,f,0.5522456039025767,0.2599902310382536,0.2278326334674041,0.7721673665325959,0.6044912065961711,0.2001814803092601,0.7881815822748107,Product formula ingredients shall allow defining substitutionary ingredients.,8,0.49528301886792453,0.3655664516846704,77,112
ecommerce_f_017,ecommerce,f,0.5012407722463568,0.299914775210345,0.2342055034319815,0.7657944965680186,0.5024815434877504,0.2500513481549834,0.780633138460479,The product shall display a map of the company building showing conference room locations.,8,0.5031446540880503,0.3805533457613605,90,113
ecommerce_mn_002,ecommerce,mn,0.5,0.740003198248757,0.1874999999997656,0.8125000000002344,0.499999999,0.7997671170503525,0.835954190111898,The product must be highly configurable for use with various database management systems for the end users.  80% of end users are able to integrate new database management systems with the product without changing the product�s software code.,9,0.3380503144654088,0.6059535505270417,242,114
ecommerce_us_028,ecommerce,us,0.5,0.8999977542783044,0.2499999999996875,0.7500000000003125,0.499999999,0.9996167967570582,0.7619251041557351,The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators),9,0.42767295597484273,0.6269236494854655,166,115
ecommerce_sc_004,ecommerce,sc,0.5,0.9000484326917609,0.4075636293185917,0.5924363706814083,0.499999999,0.9996800993152744,0.5752964408208755,The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.,9,0.48663522012578614,0.5958294226893582,118,116
ecommerce_f_038,ecommerce,f,0.5064797761587346,0.2599814292092465,0.2289615042211246,0.7710384957788754,0.5129595512915501,0.2001704859182536,0.7868444739538399,PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.,9,0.5188679245283019,0.3500809948197341,109,117
ecommerce_mn_007,ecommerce,mn,0.5,0.9000575742672623,0.8124999999989845,0.1875000000010155,0.499999999,0.9996915180846456,0.0956633305502689,: The product shall continue to operate during upgrade  change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.,9,0.5605345911949685,0.31372413988095355,199,118
ecommerce_f_002,ecommerce,f,0.25,0.9000033648324369,0.261380085061702,0.7386199149382979,0.0,0.9996238049170494,0.7484457874318091,The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.,9,0.5613207547169812,0.29134493205814305,431,119
ecommerce_f_045,ecommerce,f,0.265366367894956,0.9000007218626134,0.3164562754881022,0.6835437245118978,0.0307327357284465,0.9996205035755172,0.683209946868304,Website shall allow the Izogn administrator to approve a review posted by a customer.,9,0.5990566037735849,0.30096023222626783,85,120
ecommerce_us_026,ecommerce,us,0.5,0.8199532401189216,0.2499999999996875,0.7500000000003125,0.499999999,0.8996329540938286,0.7619251041557351,The product shall be available to players who understand English  Spanish and French.  The product shall allow the user to select the language upon accessing the product.,10,0.4402515723270441,0.6102596757082606,170,121
ecommerce_us_003,ecommerce,us,0.5,0.7400005642265561,0.249999999999625,0.750000000000375,0.499999999,0.7997638268853228,0.7619251041558092,The product shall be installed by an untrained realtor   without recourse to separately-printed instructions.,10,0.44261006289308175,0.5936148211735219,109,122
ecommerce_us_012,ecommerce,us,0.5,0.4200317456387349,0.1874999999997656,0.8125000000002344,0.499999999,0.4000898161077325,0.835954190111898,The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.,10,0.4481132075471697,0.48938557559047124,138,123
ecommerce_se_011,ecommerce,se,0.5,0.8600225722202235,0.311170435320326,0.688829564679674,0.499999999,0.9496836769760992,0.6894708415264054,All customer information will be stored on a secure database  accessible only to authorized personnel.,10,0.47720125786163514,0.6065257524170841,102,124
ecommerce_se_010,ecommerce,se,0.5,0.5000348857279447,0.2456212879017299,0.7543787120982701,0.499999999,0.5000219782958419,0.7671115370241736,Only authorized personnel can access customer records in the database.,10,0.505503144654088,0.5445222518866691,70,125
ecommerce_mn_004,ecommerce,mn,0.5,0.9000031753533697,0.8124999999989845,0.1875000000010155,0.499999999,0.9996235682381782,0.0956633305502689,The customer shall be able to easily integrate new building maps with the product throughout the products lifecycle.  Integration of new maps with the product shall be possible with little to no support from product support staff.,10,0.5778301886792453,0.3137128149065423,230,126
ecommerce_us_008,ecommerce,us,0.5,0.7400513335636484,0.2499999999996875,0.7500000000003125,0.499999999,0.7998272430165251,0.7619251041557351,The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training,11,0.449685534591195,0.59362539052871,133,127
ecommerce_us_009,ecommerce,us,0.5,0.4200222877384572,0.1874999999997656,0.8125000000002344,0.499999999,0.4000780022161345,0.835954190111898,The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.,11,0.45597484276729555,0.48937769966273936,116,128
ecommerce_us_013,ecommerce,us,0.5,0.6599311689655648,0.249999999999625,0.750000000000375,0.499999999,0.6997489051634641,0.7619251041558092,The product shall allow the user to select a chosen language from one of the target market countries.,11,0.4599056603773584,0.5769456675532122,101,129
ecommerce_o_026,ecommerce,o,0.5,0.7400799109544787,0.2836626081872363,0.7163373918127637,0.499999999,0.7998629391211051,0.7220529103152903,The product shall be able to be installed in the specified environment within 1 working day.,11,0.46619496855345915,0.5869859742393991,92,130
ecommerce_sc_010,ecommerce,sc,0.5,0.7400934058115514,0.5067484445526779,0.4932515554473221,0.499999999,0.7998797955875412,0.4578154614205638,The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.,11,0.555817610062893,0.5218569400449661,123,131
ecommerce_lf_013,ecommerce,lf,0.5,0.8999953557891107,0.8932649869248643,0.1067350130751356,0.499999999,0.999613800797014,0.0,The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.,11,0.5951257861635221,0.24993563329950236,198,132
ecommerce_f_044,ecommerce,f,0.25,0.8199625230142273,0.3290433484322755,0.6709566515677245,0.0,0.8996445493861913,0.6683009947895543,Website shall allow customers to add their own movie review for a selected movie.,11,0.6194968553459119,0.2613242573626243,81,133
ecommerce_f_040,ecommerce,f,0.4389923369064895,0.4999819401448148,0.2496402988380265,0.7503597011619735,0.3779846730570096,0.4999558438091882,0.7623511577271778,PME Subsystem shall allow for a product to exist in more than one submenu,11,0.630503144654088,0.4623742822940674,73,134
ecommerce_se_015,ecommerce,se,0.5,0.7000140635574401,0.2557137790153794,0.7442862209846206,0.499999999,0.7498165689933792,0.7551573307495318,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.,12,0.46619496855345915,0.5841623159571518,170,135
ecommerce_l_001,ecommerce,l,0.5,0.4199890235039476,0.1874999999997656,0.8125000000002344,0.499999999,0.4000364517610603,0.835954190111898,The product must comply with Sarbanes-Oxley.,12,0.4748427672955975,0.48934999935935647,44,136
ecommerce_o_006,ecommerce,o,0.5,0.7400236575142147,0.326882920453562,0.6731170795464381,0.499999999,0.7997926727801862,0.67085994692617,For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.,12,0.5023584905660378,0.578442102617726,112,137
ecommerce_us_002,ecommerce,us,0.5,0.579968690952616,0.249999999999625,0.750000000000375,0.499999999,0.5998675340967442,0.7619251041558092,The product shall be easy for a realtor to learn.,12,0.5102201257861635,0.5602987723754255,49,138
ecommerce_o_007,ecommerce,o,0.5,0.7400517935767174,0.8050272581417831,0.1949727418582169,0.499999999,0.7998278176202289,0.1045145345386796,The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.,12,0.5794025157232704,0.2863143257958245,94,139
ecommerce_f_035,ecommerce,f,0.4986729045908901,0.4200116148036605,0.2356706565751314,0.7643293434248686,0.4973458081870885,0.4000646706212754,0.7788977152929057,Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.,12,0.64937106918239,0.4794170343275159,96,140
ecommerce_us_022,ecommerce,us,0.5,0.5799680343550148,0.249999999999625,0.750000000000375,0.499999999,0.5998667139387116,0.7619251041558092,The product shall retain the customers buying preferences and information.,13,0.5117924528301887,0.5602986356824201,74,141
ecommerce_o_028,ecommerce,o,0.5,0.5800006155438033,0.3053134649941291,0.6946865350058709,0.499999999,0.5999074111993274,0.6964082200819456,The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.,13,0.555817610062893,0.5493859378802121,174,142
ecommerce_ft_004,ecommerce,ft,0.5,0.6199831416263173,0.4999999999994999,0.5000000000005,0.499999999,0.6498497044232278,0.4658087603309355,The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.,13,0.5841194968553459,0.5021807907911616,145,143
ecommerce_pe_014,ecommerce,pe,0.5,0.5800651313240633,0.4999999999993751,0.5000000000006248,0.499999999,0.5999879980539115,0.4658087603310833,The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.,13,0.5919811320754716,0.49387050639637414,240,144
ecommerce_f_025,ecommerce,f,0.4773636633841646,0.6599154933886432,0.2771090775013034,0.7228909224986966,0.4547273258588745,0.6997293247533255,0.7298153404987444,The product will allow priviledged users to view meeting schedules in multiple reporting views.,13,0.5974842767295597,0.5414089947812613,95,145
ecommerce_o_003,ecommerce,o,0.5,0.2599684871310361,0.2185207191099397,0.7814792808900604,0.499999999,0.2001543199295521,0.7992112224089871,The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.,13,0.6187106918238993,0.3499714168545326,105,146
ecommerce_f_048,ecommerce,f,0.25,0.3800086291925235,0.2144378890804662,0.7855621109195338,0.0,0.3500968213388206,0.8040471932121338,The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.,13,0.6949685534591196,0.1923573357584924,116,147
ecommerce_f_023,ecommerce,f,0.4977277621863051,0.299976148006576,0.2303108236598555,0.7696891763401446,0.4954555233816992,0.2501280090987921,0.7852462517984439,The product shall record all the equipment that has been reserved.,13,0.699685534591195,0.38020230192921856,66,148
ecommerce_us_014,ecommerce,us,0.5,0.4599679935643823,0.249999999999625,0.750000000000375,0.499999999,0.4499743031471181,0.7619251041558092,The product shall allow for customization of start page and views preferences.,14,0.5369496855345912,0.5103037192907136,78,149
ecommerce_se_008,ecommerce,se,0.5,0.5000082028646221,0.3298865968327107,0.6701134031672893,0.499999999,0.4999886486512526,0.6673021962564616,Only registered customers can purchase streaming movies.,14,0.5864779874213837,0.5278761316435786,56,150
ecommerce_ft_005,ecommerce,ft,0.5,0.5800577103237592,0.4999999999994999,0.5000000000005,0.499999999,0.5999787284601785,0.4658087603309355,The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data.  The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.,14,0.6029874213836478,0.49386896146398673,251,151
ecommerce_lf_007,ecommerce,lf,0.5,0.6199670416952344,0.6987965449574527,0.3012034550425473,0.499999999,0.649829593951034,0.2303411360989534,The product shall display the grids within a circle as a view from a periscope.,14,0.606132075471698,0.3451990228911412,79,152
ecommerce_f_001,ecommerce,f,0.3278922202505221,0.539958543032735,0.2965984131457142,0.7034015868542858,0.1557844401894753,0.54989073835296,0.7067308972403381,The product shall allow the user to save the property search results.,14,0.6808176100628932,0.3132932327251999,69,153
ecommerce_us_007,ecommerce,us,0.5,0.420063347589177,0.2499999999996875,0.7500000000003125,0.499999999,0.4001292901987934,0.7619251041557351,Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.,15,0.559748427672956,0.4770737106584848,99,154
ecommerce_us_018,ecommerce,us,0.5,0.4199754106172059,0.249999999999625,0.750000000000375,0.499999999,0.4000194478634107,0.7619251041558092,The product shall conform to the Americans with Disabilities Act.,15,0.5904088050314465,0.47700048243490867,65,155
ecommerce_sc_009,ecommerce,sc,0.5,0.5800238927840564,0.6793123788652302,0.3206876211347698,0.499999999,0.5999364868699283,0.2534194562017869,The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.,15,0.625,0.35226905177951257,197,156
ecommerce_ft_002,ecommerce,ft,0.5,0.5399680965936252,0.4999999999994999,0.5000000000005,0.499999999,0.5499026717345158,0.4658087603309355,The product shall allow the user to view previously downloaded search results  CMA reports  and appointments.,15,0.6297169811320754,0.48552295200970963,109,157
ecommerce_se_012,ecommerce,se,0.5,0.5799802699657861,0.6701134031662436,0.3298865968337564,0.499999999,0.5998819974768166,0.2643153244054635,The product shall provide players no access to information that might reveal the identity of another player,15,0.6391509433962264,0.3595238823497784,107,158
ecommerce_a_004,ecommerce,a,0.5,0.5801049114015826,0.8124999999989845,0.1875000000010155,0.499999999,0.600037687468028,0.0956633305502689,The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.,15,0.6454402515723271,0.24711516811151724,109,159
ecommerce_mn_008,ecommerce,mn,0.5,0.4200656984454384,0.4999999999993751,0.5000000000006248,0.499999999,0.400132226660399,0.4658087603310833,The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.,15,0.6533018867924528,0.42772294432877994,170,160
ecommerce_o_010,ecommerce,o,0.5,0.4200277107872627,0.3018638804206027,0.6981361195793974,0.499999999,0.4000847761626594,0.700494133568457,Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.,16,0.6061320754716981,0.4668055395365157,124,161
ecommerce_us_025,ecommerce,us,0.5,0.4199747027023571,0.2499999999996875,0.7500000000003125,0.499999999,0.4000185636048503,0.7619251041557351,The product shall be intuitive and self-explanatory.  Nine out ten users shall be able to successfully complete a game with no training.,16,0.6069182389937106,0.47699989292918943,136,162
ecommerce_o_005,ecommerce,o,0.5,0.419982473712605,0.2966514263512278,0.7033485736487721,0.499999999,0.4000282703970536,0.7066681049339735,The product shall adhere to the corporate Architecture guidelines,16,0.6328616352201258,0.467796864253698,65,163
ecommerce_a_001,ecommerce,a,0.5,0.5800965932705279,0.8124999999989845,0.1875000000010155,0.499999999,0.6000272972655842,0.0956633305502689,The product shall be available during normal business hours. As long as the user has access to the client PC  the system will be available 99% of the time during the first six months of operation.,16,0.6470125786163522,0.24711343641110994,196,164
ecommerce_se_004,ecommerce,se,0.5,0.4200462068390508,0.4661069068645047,0.5338930931354953,0.499999999,0.4001078796364114,0.5059539556111584,The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.,16,0.6501572327044025,0.4343975788594674,233,165
ecommerce_us_024,ecommerce,us,0.5,0.2599678217173948,0.249999999999625,0.750000000000375,0.499999999,0.2001534887593774,0.7619251041558092,The product shall use symbols and words that are naturally understandable by users familiar with websites,16,0.6627358490566038,0.3437565096988865,105,166
ecommerce_us_021,ecommerce,us,0.5,0.5000006334390487,0.7499999999990625,0.2500000000009375,0.499999999,0.4999791936590707,0.1696924165064318,The product should be able to be used by 90% of novice users on the Internet.,16,0.6627358490566038,0.27979147644746627,77,167
ecommerce_f_037,ecommerce,f,0.4680025993645789,0.4199836980894948,0.2621745589668606,0.7378254410331394,0.4360051978571474,0.4000297997698981,0.7475047605995694,Product shall allow entering  storing and modifying product menus used by POS terminals.,16,0.7169811320754716,0.4639381929227182,88,168
ecommerce_f_003,ecommerce,f,0.25,0.4200439328270778,0.3321508485956001,0.6678491514043998,0.0,0.4001050391612369,0.6646202684423568,The adjuster shall review the collision estimate.,16,0.7468553459119497,0.1774542179339323,49,169
ecommerce_o_027,ecommerce,o,0.5,0.4199489714450171,0.2845840287588949,0.7154159712411051,0.499999999,0.3999864226141474,0.7209615195520716,The product shall be platform independent.The product shall enable access to any type of development environment and platform.,17,0.6375786163522013,0.4701512015014435,126,170
ecommerce_pe_013,ecommerce,pe,0.5,0.5800743063215669,0.8124999999989845,0.1875000000010155,0.499999999,0.5999994585708059,0.0956633305502689,The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.,17,0.6485849056603773,0.24710879662864688,142,171
ecommerce_lf_009,ecommerce,lf,0.5,0.4199868556792018,0.3595899215543965,0.6404100784456035,0.499999999,0.4000337439246697,0.6321196365923296,When the offensive player takes a shot  the product shall simulate the sound of a ship at sea.,17,0.6548742138364779,0.45537576854850137,94,172
ecommerce_sc_002,ecommerce,sc,0.5,0.4199880005801495,0.4307242542832137,0.5692757457167863,0.499999999,0.4000351740238766,0.5478634824799699,The product shall be able support 1000 simultaneous users.,17,0.6784591194968553,0.44133402959591267,58,173
ecommerce_us_017,ecommerce,us,0.5,0.0997300439095023,0.249999999999625,0.750000000000375,0.499999999,0.0,0.7619251041558092,The product shall allow for intuitive searching of available conference rooms.,17,0.6878930817610063,0.21032085052596816,78,174
ecommerce_o_016,ecommerce,o,0.5,0.2599538850056638,0.2765734016157289,0.7234265983842711,0.499999999,0.2001360803709626,0.7304498300375908,The product shall be used in office environments.,17,0.7020440251572326,0.3384990250869069,49,175
ecommerce_f_024,ecommerce,f,0.4646374511656865,0.2999622124790891,0.2650841596229906,0.7349158403770094,0.4292749014728232,0.2501106021896202,0.744058439366433,The product shall notify building personnel of equipment transport requests.,17,0.7562893081761007,0.3622959582662895,76,176
ecommerce_a_005,ecommerce,a,0.5,0.5800634191701579,0.8124999999989845,0.1875000000010155,0.499999999,0.5999858593973341,0.0956633305502689,Aside from server failure  the software product shall achieve 99.99% up time.,18,0.6517295597484277,0.24710653009973493,77,177
ecommerce_o_008,ecommerce,o,0.5,0.3800102437120762,0.3003787107969229,0.6996212892030771,0.499999999,0.3500988380400354,0.7022532655641531,The maintenance of the product will fall within the established corporate maintenance windows.,18,0.6611635220125786,0.43377476945404914,94,178
ecommerce_mn_006,ecommerce,mn,0.5,0.4199753706160694,0.4999999999993751,0.5000000000006248,0.499999999,0.4000193978978711,0.4658087603310833,The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.,18,0.7004716981132075,0.42764772515376126,118,179
ecommerce_o_004,ecommerce,o,0.5,0.2599673976263991,0.2873593688884132,0.7126406311115868,0.499999999,0.2001529590260429,0.7176742252639763,The product shall run on the existing hardware for all environments.,18,0.705188679245283,0.33638101006135795,68,180
ecommerce_o_009,ecommerce,o,0.5,0.2599617961514718,0.2846535523268775,0.7153464476731225,0.499999999,0.2001459622069143,0.7208791712930288,The product shall be supported using the corporate support center.,18,0.7067610062893083,0.33691050318678095,66,181
ecommerce_pe_001,ecommerce,pe,0.5,0.419982485028716,0.812499999998672,0.187500000001328,0.499999999,0.4000282845320418,0.095663330550639,The product shall respond fast to keep up-to-date data in the display.,18,0.7374213836477987,0.21378026762243296,70,182
ecommerce_f_027,ecommerce,f,0.3905067897227838,0.4199381754804093,0.2852082952520626,0.7147917047479374,0.2810135788835404,0.3999729373423824,0.7202220975059543,The product shall have a customizable Look and Feel.,18,0.7610062893081762,0.37404155839708303,52,183
ecommerce_f_033,ecommerce,f,0.4581341109897131,0.2599775212034833,0.2712690639073569,0.7287309360926431,0.4162682211468897,0.200165604416536,0.7367326343920559,Product formulas shall allow use of semi-products  which have own formulas.,18,0.7955974842767296,0.3256105455341816,75,184
ecommerce_pe_009,ecommerce,pe,0.5,0.5799927205826656,0.8124999999989845,0.1875000000010155,0.499999999,0.599897549579696,0.0956633305502689,The product shall protect the identity of the players. The product shall provide players no access to information that might reveal the identity of another player.,19,0.6690251572327043,0.24709181179679524,163,185
ecommerce_o_020,ecommerce,o,0.5,0.2599667835300052,0.2992843282087954,0.7007156717912046,0.499999999,0.2001521919563958,0.7035495238471215,The product shall be available for distribution via the Internet as a binary or ZIP file.,19,0.7130503144654088,0.3340263817787841,89,186
ecommerce_o_012,ecommerce,o,0.5,0.2199553784691456,0.291774979971567,0.708225020028433,0.499999999,0.1501738259140455,0.7124440868251892,The product will function alongside server software on any operating system where the Java runtime can be installed.,19,0.72562893081761,0.3021898982468952,116,187
ecommerce_lf_011,ecommerce,lf,0.5,0.2599848612804357,0.3938482259672232,0.6061517740327769,0.499999999,0.2001747729286677,0.5915418611988463,When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target.,19,0.7287735849056604,0.3153734919855862,98,188
ecommerce_lf_012,ecommerce,lf,0.5,0.2599942236516836,0.4199121971236895,0.5800878028763106,0.499999999,0.2001864674946681,0.5606699898211918,When a ship is sunk  the product shall simulate the sound of a sinking ship.,19,0.7319182389937108,0.31023597646664397,76,189
ecommerce_lf_008,ecommerce,lf,0.5,0.2999670574851567,0.6224565455315646,0.3775434544684354,0.499999999,0.2501166541012277,0.3207632221693464,The product shall display each type of ship in a grid using an image of the specific type of ship.,19,0.7492138364779874,0.30353830626237616,98,190
ecommerce_sc_001,ecommerce,sc,0.5,0.4199089934671385,0.7660322830687536,0.2339677169312464,0.499999999,0.3999364860020987,0.150702732323373,The product shall be able to support multiple remote users,19,0.7492138364779874,0.2504579023825984,58,191
ecommerce_ft_001,ecommerce,ft,0.5,0.2599943343127222,0.4999999999994999,0.5000000000005,0.499999999,0.2001866057217032,0.4658087603309355,The product shall operate in offline mode whenever internet connection is unavailable.,19,0.7523584905660377,0.29442586370295803,86,192
ecommerce_pe_008,ecommerce,pe,0.5,0.4199415825508882,0.812499999998672,0.187500000001328,0.499999999,0.3999771931243342,0.095663330550639,The product shall able to handle a large number of games simultaneously.,19,0.7562893081761007,0.21377175238781498,72,193
ecommerce_f_036,ecommerce,f,0.4103482085807945,0.260052076216326,0.3084334710097338,0.6915665289902662,0.3206964165201962,0.2002587313066434,0.6927126809857338,Formula substitutionary ingredients shall be kept in persisted order,19,0.8018867924528301,0.3024073371220839,68,194
ecommerce_f_028,ecommerce,f,0.379818958876002,0.099903427256371,0.2824743699585055,0.7175256300414945,0.2596379172327281,0.0002165736584923,0.7234603373548298,The product shall have an intuitive user interface.,19,0.8364779874213836,0.16399409153692118,51,195
ecommerce_o_021,ecommerce,o,0.5,0.259962555778316,0.3088979132462504,0.6911020867537496,0.499999999,0.2001469110590833,0.6921625652377531,The product shall be available for distribution as a packaged CD.,20,0.7272012578616351,0.3321250347456811,65,196
ecommerce_l_002,ecommerce,l,0.5,0.4200080670712905,0.8124999999989845,0.1875000000010155,0.499999999,0.4000602391381336,0.0956633305502689,The product shall comply with the estimatics laws relating to recycled parts usage.,20,0.7319182389937108,0.2137855933898682,83,197
ecommerce_lf_010,ecommerce,lf,0.5,0.2599808649826905,0.4050225658253765,0.5949774341746235,0.499999999,0.2001697811411706,0.5783062425450279,When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.,20,0.7366352201257862,0.3131642276849517,99,198
ecommerce_ft_003,ecommerce,ft,0.5,0.2599924253111191,0.4999999999994999,0.5000000000005,0.499999999,0.2001842211820763,0.4658087603309355,The product shall retain user preferences in the event of a failure.,20,0.755503144654088,0.2944242740098735,68,199
ecommerce_pe_004,ecommerce,pe,0.5,0.2600141901399836,0.812499999998672,0.187500000001328,0.499999999,0.2002114076950765,0.095663330550639,The product shall synchronize with the office system every hour.,20,0.7830188679245284,0.1804774548162721,64,200
ecommerce_f_046,ecommerce,f,0.25,0.5000082028646221,0.8222309292303878,0.1777690707696122,0.0,0.4999886486512526,0.0841373818061762,Only registered customers can purchase streaming movies.,20,0.8278301886792452,0.09735433840957147,56,201
ecommerce_pe_011,ecommerce,pe,0.5,0.4199926200534939,0.8124999999989845,0.1875000000010155,0.499999999,0.4000409442218834,0.0956633305502689,The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.,21,0.7397798742138365,0.21378237757049318,181,202
ecommerce_o_013,ecommerce,o,0.5,0.2199489859191124,0.332923598445062,0.667076401554938,0.499999999,0.1501658409606299,0.6637049730019009,The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.,21,0.7539308176100628,0.2940613893074034,204,203
ecommerce_ft_006,ecommerce,ft,0.5,0.2599817852719938,0.4999999999994999,0.5000000000005,0.499999999,0.200170930677299,0.4658087603309355,The product shall be robust.The product shall have fault avoidance based on standards adoption.,21,0.7633647798742138,0.2944154136733552,95,204
ecommerce_pe_003,ecommerce,pe,0.5,0.2600046706590091,0.812499999998672,0.187500000001328,0.499999999,0.2001995168828455,0.095663330550639,The product shall synchronize contacts and appointments in an acceptable time.,21,0.7845911949685535,0.18047547301423356,78,205
ecommerce_pe_010,ecommerce,pe,0.5,0.4199904390704796,0.8124999999989845,0.1875000000010155,0.499999999,0.4000382199494602,0.0956633305502689,The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications,22,0.7429245283018867,0.2137819235250893,169,206
ecommerce_lf_006,ecommerce,lf,0.5,0.2599784826781672,0.5040040594843244,0.4959959405156756,0.499999999,0.2001668053974468,0.4610660905105191,The product shall simulate the look of ships at sea.,22,0.7775157232704402,0.2936222185167177,52,207
ecommerce_po_001,ecommerce,po,0.5,0.2599635405431352,0.4999999999994999,0.5000000000005,0.499999999,0.2001481411317719,0.4658087603309355,The product is expected to run on Windows CE and Palm operating systems.,22,0.7838050314465409,0.29440022064300386,72,208
ecommerce_lf_014,ecommerce,lf,0.5,0.2599806570820472,0.7422628391745588,0.2577371608254412,0.499999999,0.2001695214518537,0.1788568156061848,The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.,22,0.7900943396226414,0.23593279714609883,169,209
ecommerce_lf_005,ecommerce,lf,0.5,0.2599805501053238,0.797455529919545,0.2025444700804549,0.499999999,0.2001693878269076,0.113482984449103,The product shall have a conservative and professional appearance.,23,0.7963836477987422,0.19235022077055325,66,210
