req_id,system,class,C,S,V,R,x_C,x_S,x_R,text
ecommerce_o_011,ecommerce,o,0.5,0.2599514125670008,0.0621435132706757,0.9378564867293243,0.49999999900000003,0.20013299204041468,0.9844346082117699,The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.
ecommerce_o_012,ecommerce,o,0.5,0.2199553784691456,0.291774979971567,0.708225020028433,0.49999999900000003,0.1501738259140455,0.7124440868251892,The product will function alongside server software on any operating system where the Java runtime can be installed.
ecommerce_o_013,ecommerce,o,0.5,0.2199489859191124,0.332923598445062,0.667076401554938,0.49999999900000003,0.15016584096062993,0.6637049730019009,The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.
ecommerce_o_014,ecommerce,o,0.5,0.4199736455670608,0.1273280184148772,0.8726719815851228,0.49999999900000003,0.4000172431339817,0.9072258188623928,The product must make use of web/application server technology.  Open source examples include Apache web server  Tomcat  and the JBoss application server.
ecommerce_o_015,ecommerce,o,0.5,0.3799685437115908,0.0774647279870421,0.9225352720129579,0.49999999900000003,0.35004675044438466,0.9662871598726958,A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.
ecommerce_o_016,ecommerce,o,0.5,0.2599538850056638,0.2765734016157289,0.7234265983842711,0.49999999900000003,0.20013608037096267,0.7304498300375908,The product shall be used in office environments.
ecommerce_o_017,ecommerce,o,0.5,0.9000315040529241,0.1998108645274822,0.8001891354725178,0.49999999900000003,0.9996589537017398,0.8213723973388076,The product must be able to interface with any HTML browser.  The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).
ecommerce_o_018,ecommerce,o,0.5,0.5799759347110427,0.1455213740801884,0.8544786259198116,0.49999999900000003,0.5998765822971166,0.885676419016312,The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.
ecommerce_o_019,ecommerce,o,0.5,0.6199419221657998,0.1842170588717134,0.8157829411282866,0.49999999900000003,0.649798217071492,0.8398427202072245,The product must be able to interface with various email servers. The product shall be able to send email.
ecommerce_o_020,ecommerce,o,0.5,0.2599667835300052,0.2992843282087954,0.7007156717912046,0.49999999900000003,0.20015219195639586,0.7035495238471215,The product shall be available for distribution via the Internet as a binary or ZIP file.
ecommerce_o_021,ecommerce,o,0.5,0.259962555778316,0.3088979132462504,0.6911020867537496,0.49999999900000003,0.2001469110590833,0.6921625652377531,The product shall be available for distribution as a packaged CD.
ecommerce_o_022,ecommerce,o,0.5,0.2199588567258575,0.1255331813886311,0.8744668186113689,0.49999999900000003,0.15017817061493446,0.9093517411742879,The product will be available for licensing as a one-server  two-five servers  or five-or-more servers license.
ecommerce_o_023,ecommerce,o,0.5,0.5399431749645498,0.1649222914502678,0.8350777085497322,0.49999999900000003,0.5498715420529061,0.862696704142395,The product is expected to integrate with multiple database management systems.  The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.
ecommerce_o_025,ecommerce,o,0.5,0.2599750840289801,0.1407647623175304,0.8592352376824696,0.49999999900000003,0.20016256013455588,0.8913104609529255,The product must be developed with the J2SE/J2EE programming language libraries
ecommerce_o_026,ecommerce,o,0.5,0.7400799109544787,0.2836626081872363,0.7163373918127637,0.49999999900000003,0.7998629391211051,0.7220529103152903,The product shall be able to be installed in the specified environment within 1 working day.
ecommerce_o_027,ecommerce,o,0.5,0.4199489714450171,0.2845840287588949,0.7154159712411051,0.49999999900000003,0.39998642261414746,0.7209615195520716,The product shall be platform independent.The product shall enable access to any type of development environment and platform.
ecommerce_o_028,ecommerce,o,0.5,0.5800006155438033,0.3053134649941291,0.6946865350058709,0.49999999900000003,0.5999074111993274,0.6964082200819456,The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.
ecommerce_o_029,ecommerce,o,0.5,0.9000985001668081,0.2870288705476185,0.7129711294523815,0.49999999900000003,0.9997426387484916,0.7180656891052417,The RFS system should be able to easily interface with the BDW environment  in order to load the data.7 data files shall be received from the BDW and loaded into the RFS system within 3 hours one day prior to the start of budgeting process  every year. The data will be as of October month-end.         Test files (7) shall be loaded up to 5 times throughout the year  from the BDW.
ecommerce_pe_001,ecommerce,pe,0.5,0.419982485028716,0.812499999998672,0.18750000000132805,0.49999999900000003,0.4000282845320418,0.09566333055063908,The product shall respond fast to keep up-to-date data in the display.
ecommerce_pe_003,ecommerce,pe,0.5,0.2600046706590091,0.812499999998672,0.18750000000132805,0.49999999900000003,0.2001995168828455,0.09566333055063908,The product shall synchronize contacts and appointments in an acceptable time.
ecommerce_pe_004,ecommerce,pe,0.5,0.2600141901399836,0.812499999998672,0.18750000000132805,0.49999999900000003,0.2002114076950765,0.09566333055063908,The product shall synchronize with the office system every hour.
ecommerce_pe_005,ecommerce,pe,0.5,0.900304536020281,0.4999999999992188,0.5000000000007812,0.49999999900000003,0.9999999987508971,0.4658087603312685,Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.
ecommerce_pe_006,ecommerce,pe,0.5,0.9001014894622602,0.812499999998672,0.18750000000132805,0.49999999900000003,0.9997463726864045,0.09566333055063908,Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.
ecommerce_pe_007,ecommerce,pe,0.5,0.9000951527032857,0.1874999999997656,0.8125000000002344,0.49999999900000003,0.9997384574217675,0.835954190111898,Izogn Administrator must be able to update the category listings on the website within 2 minutes.
ecommerce_pe_008,ecommerce,pe,0.5,0.4199415825508882,0.812499999998672,0.18750000000132805,0.49999999900000003,0.3999771931243342,0.09566333055063908,The product shall able to handle a large number of games simultaneously.
ecommerce_pe_009,ecommerce,pe,0.5,0.5799927205826656,0.8124999999989845,0.18750000000101552,0.49999999900000003,0.599897549579696,0.0956633305502689,The product shall protect the identity of the players. The product shall provide players no access to information that might reveal the identity of another player.
ecommerce_pe_010,ecommerce,pe,0.5,0.4199904390704796,0.8124999999989845,0.18750000000101552,0.49999999900000003,0.40003821994946026,0.0956633305502689,The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications
ecommerce_pe_011,ecommerce,pe,0.5,0.4199926200534939,0.8124999999989845,0.18750000000101552,0.49999999900000003,0.40004094422188347,0.0956633305502689,The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.
ecommerce_pe_013,ecommerce,pe,0.5,0.5800743063215669,0.8124999999989845,0.18750000000101552,0.49999999900000003,0.5999994585708059,0.0956633305502689,The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.
ecommerce_pe_014,ecommerce,pe,0.5,0.5800651313240633,0.4999999999993751,0.5000000000006248,0.49999999900000003,0.5999879980539115,0.4658087603310833,The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.
ecommerce_pe_015,ecommerce,pe,0.5,0.9001089462530548,0.1874999999997656,0.8125000000002344,0.49999999900000003,0.9997556869861466,0.835954190111898,The product interface should be fast. The response time of the product interface should not exceed 2 seconds 90% of the time. For 10% of the time  the response time should not be more than 10 seconds.not be more than 10 seconds.
ecommerce_po_001,ecommerce,po,0.5,0.2599635405431352,0.4999999999994999,0.5000000000005,0.49999999900000003,0.20014814113177193,0.4658087603309355,The product is expected to run on Windows CE and Palm operating systems.
ecommerce_sc_001,ecommerce,sc,0.5,0.4199089934671385,0.7660322830687536,0.2339677169312464,0.49999999900000003,0.3999364860020987,0.15070273232337303,The product shall be able to support multiple remote users
ecommerce_sc_002,ecommerce,sc,0.5,0.4199880005801495,0.4307242542832137,0.5692757457167863,0.49999999900000003,0.40003517402387667,0.5478634824799699,The product shall be able support 1000 simultaneous users.
ecommerce_sc_003,ecommerce,sc,0.5,0.9000274170947085,0.1935859105705173,0.8064140894294827,0.49999999900000003,0.9996538486699773,0.8287456397636699,The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.
ecommerce_sc_004,ecommerce,sc,0.5,0.9000484326917609,0.4075636293185917,0.5924363706814083,0.49999999900000003,0.9996800993152745,0.5752964408208755,The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.
ecommerce_sc_005,ecommerce,sc,0.5,0.9000590787836898,0.3939119357180626,0.6060880642819374,0.49999999900000003,0.9996933973806269,0.591466399204908,The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.
ecommerce_sc_006,ecommerce,sc,0.5,0.9001011165569291,0.2997101331123573,0.7002898668876427,0.49999999900000003,0.9997459068892374,0.7030451726822194,The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.
ecommerce_sc_007,ecommerce,sc,0.5,0.900240959477231,0.2207756693877517,0.7792243306122483,0.49999999900000003,0.9999205851003287,0.7965403118818954,The product shall be able to process 10 000 transactions per hour within two years of its launch.  This number will increase to 20 000 by Release 2.
ecommerce_sc_008,ecommerce,sc,0.5,0.900083092623817,0.6868457613223377,0.31315423867766234,0.49999999900000003,0.9997233931403391,0.24449642552245007,The product shall be expected to operate for at least 5 years for each customer installation.
ecommerce_sc_009,ecommerce,sc,0.5,0.5800238927840564,0.6793123788652302,0.3206876211347698,0.49999999900000003,0.5999364868699283,0.25341945620178696,The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.
ecommerce_sc_010,ecommerce,sc,0.5,0.7400934058115514,0.5067484445526779,0.49325155544732213,0.49999999900000003,0.7998797955875412,0.4578154614205638,The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.
ecommerce_se_002,ecommerce,se,0.5,0.4199932646770707,0.1800910658721105,0.8199089341278896,0.49999999900000003,0.4000417494231262,0.8447298160539848,The product shall prevent its data from incorrect data being introduced.
ecommerce_se_003,ecommerce,se,0.5,0.2599742596634546,0.1800910658721105,0.8199089341278896,0.49999999900000003,0.20016153041710597,0.8447298160539848,The product shall free of computer viruses.
ecommerce_se_004,ecommerce,se,0.5,0.4200462068390508,0.4661069068645047,0.5338930931354953,0.49999999900000003,0.4001078796364114,0.5059539556111584,The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.
ecommerce_se_005,ecommerce,se,0.5,0.4199642242467698,0.1145466498007947,0.8854533501992053,0.49999999900000003,0.40000547493455485,0.9223649074347209,The product shall ensure that the databases data corresponds to the data entered by the user.  Each conference room reservation in the system will contain the same information as was entered by the user.
ecommerce_se_006,ecommerce,se,0.5,0.5800432338598517,0.1800910658721761,0.8199089341278238,0.49999999900000003,0.5999606458657015,0.8447298160539068,The product shall prevent the input of malicious data.  The product and/or adjacent hardware/software systems data shall remain 100% uncorrupted each time malicious data is input into the product.
ecommerce_se_007,ecommerce,se,0.5,0.9000463468430284,0.1800910658721761,0.8199089341278238,0.49999999900000003,0.9996774938753678,0.8447298160539068,The product shall have the ability to receive automatic software updates as new threats emerge.  100% of customers will be able to receive automatic software updates transmitted to the installed product.
ecommerce_se_008,ecommerce,se,0.5,0.5000082028646221,0.3298865968327107,0.6701134031672893,0.49999999900000003,0.49998864865125264,0.6673021962564616,Only registered customers can purchase streaming movies.
ecommerce_se_009,ecommerce,se,0.5,0.9000625886202462,0.1524859464516901,0.8475140535483099,0.49999999900000003,0.9996977815279942,0.8774271241884967,A customer can only stream a movie if they purchased it  and are within the 2 day viewing period.
ecommerce_se_010,ecommerce,se,0.5,0.5000348857279447,0.2456212879017299,0.7543787120982701,0.49999999900000003,0.5000219782958419,0.7671115370241736,Only authorized personnel can access customer records in the database.
ecommerce_se_011,ecommerce,se,0.5,0.8600225722202235,0.311170435320326,0.688829564679674,0.49999999900000003,0.9496836769760992,0.6894708415264054,All customer information will be stored on a secure database  accessible only to authorized personnel.
ecommerce_se_012,ecommerce,se,0.5,0.5799802699657861,0.6701134031662436,0.32988659683375643,0.49999999900000003,0.5998819974768166,0.2643153244054635,The product shall provide players no access to information that might reveal the identity of another player
ecommerce_se_015,ecommerce,se,0.5,0.7000140635574401,0.2557137790153794,0.7442862209846206,0.49999999900000003,0.7498165689933792,0.7551573307495318,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.
ecommerce_se_017,ecommerce,se,0.5,0.2599962921315017,0.1800910658721761,0.8199089341278238,0.49999999900000003,0.20018905123901162,0.8447298160539068,The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.
ecommerce_se_018,ecommerce,se,0.5,0.7000198774068219,0.0490022337294133,0.9509977662705867,0.49999999900000003,0.749823831090076,0.9999999988155347,Each team owner will need to use a username and password in order to be authenticated to reach the team owners page
ecommerce_us_001,ecommerce,us,0.5,0.9000731428674605,0.1874999999997656,0.8125000000002344,0.49999999900000003,0.9997109648698383,0.835954190111898,The product shall be intuitive and self-explanatory.  :  90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.
ecommerce_us_002,ecommerce,us,0.5,0.579968690952616,0.249999999999625,0.750000000000375,0.49999999900000003,0.5998675340967442,0.7619251041558092,The product shall be easy for a realtor to learn.
ecommerce_us_003,ecommerce,us,0.5,0.7400005642265561,0.249999999999625,0.750000000000375,0.49999999900000003,0.7997638268853228,0.7619251041558092,The product shall be installed by an untrained realtor   without recourse to separately-printed instructions.
ecommerce_us_004,ecommerce,us,0.5,0.9000336983257896,0.249999999999625,0.750000000000375,0.49999999900000003,0.9996616945745562,0.7619251041558092,90% of untrained realtors shall be able to install the product on their device without printed instructions
ecommerce_us_005,ecommerce,us,0.5,0.9000454060268261,0.2499999999996875,0.7500000000003125,0.49999999900000003,0.9996763186990283,0.7619251041557351,The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.
ecommerce_us_006,ecommerce,us,0.5,0.9002361098657695,0.2499999999996875,0.7500000000003125,0.49999999900000003,0.9999145274361096,0.7619251041557351,The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.
ecommerce_us_007,ecommerce,us,0.5,0.420063347589177,0.2499999999996875,0.7500000000003125,0.49999999900000003,0.40012929019879345,0.7619251041557351,Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.
ecommerce_us_008,ecommerce,us,0.5,0.7400513335636484,0.2499999999996875,0.7500000000003125,0.49999999900000003,0.7998272430165251,0.7619251041557351,The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training
ecommerce_us_009,ecommerce,us,0.5,0.4200222877384572,0.1874999999997656,0.8125000000002344,0.49999999900000003,0.40007800221613454,0.835954190111898,The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.
ecommerce_us_010,ecommerce,us,0.5,0.7400945126851028,0.1874999999997656,0.8125000000002344,0.49999999900000003,0.7998811781866134,0.835954190111898,The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.
ecommerce_us_011,ecommerce,us,0.5,0.9000556426334373,0.1562499999998047,0.8437500000001953,0.49999999900000003,0.9996891052750426,0.8729687330899795,The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.
ecommerce_us_012,ecommerce,us,0.5,0.4200317456387349,0.1874999999997656,0.8125000000002344,0.49999999900000003,0.40008981610773253,0.835954190111898,The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.
ecommerce_us_013,ecommerce,us,0.5,0.6599311689655648,0.249999999999625,0.750000000000375,0.49999999900000003,0.6997489051634641,0.7619251041558092,The product shall allow the user to select a chosen language from one of the target market countries.
ecommerce_us_014,ecommerce,us,0.5,0.4599679935643823,0.249999999999625,0.750000000000375,0.49999999900000003,0.44997430314711817,0.7619251041558092,The product shall allow for customization of start page and views preferences.
ecommerce_us_015,ecommerce,us,0.5,0.9000715001892132,0.1562499999998047,0.8437500000001953,0.49999999900000003,0.9997089129955137,0.8729687330899795,An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.
ecommerce_us_017,ecommerce,us,0.5,0.0997300439095023,0.249999999999625,0.750000000000375,0.49999999900000003,0.0,0.7619251041558092,The product shall allow for intuitive searching of available conference rooms.
ecommerce_us_018,ecommerce,us,0.5,0.4199754106172059,0.249999999999625,0.750000000000375,0.49999999900000003,0.4000194478634107,0.7619251041558092,The product shall conform to the Americans with Disabilities Act.
ecommerce_us_019,ecommerce,us,0.5,0.9000866590409283,0.1874999999997656,0.8125000000002344,0.49999999900000003,0.9997278479626475,0.835954190111898,The product shall be translated into foreign languages other than the target market countries languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market�s language.
ecommerce_us_020,ecommerce,us,0.5,0.9000381258199956,0.1874999999997656,0.8125000000002344,0.49999999900000003,0.9996672249708454,0.835954190111898,The product shall be able to display calendar dates and times according to the users locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.
ecommerce_us_021,ecommerce,us,0.5,0.5000006334390487,0.7499999999990625,0.2500000000009375,0.49999999900000003,0.4999791936590707,0.16969241650643188,The product should be able to be used by 90% of novice users on the Internet.
ecommerce_us_022,ecommerce,us,0.5,0.5799680343550148,0.249999999999625,0.750000000000375,0.49999999900000003,0.5998667139387116,0.7619251041558092,The product shall retain the customers buying preferences and information.
ecommerce_us_023,ecommerce,us,0.5,0.9000715238740966,0.3033088235290375,0.6966911764709625,0.49999999900000003,0.9997089425803726,0.6987826484872374,The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.
ecommerce_us_024,ecommerce,us,0.5,0.2599678217173948,0.249999999999625,0.750000000000375,0.49999999900000003,0.2001534887593774,0.7619251041558092,The product shall use symbols and words that are naturally understandable by users familiar with websites
ecommerce_us_025,ecommerce,us,0.5,0.4199747027023571,0.2499999999996875,0.7500000000003125,0.49999999900000003,0.4000185636048503,0.7619251041557351,The product shall be intuitive and self-explanatory.  Nine out ten users shall be able to successfully complete a game with no training.
ecommerce_us_026,ecommerce,us,0.5,0.8199532401189216,0.2499999999996875,0.7500000000003125,0.49999999900000003,0.8996329540938286,0.7619251041557351,The product shall be available to players who understand English  Spanish and French.  The product shall allow the user to select the language upon accessing the product.
ecommerce_us_027,ecommerce,us,0.5,0.9000544318095641,0.2499999999996875,0.7500000000003125,0.49999999900000003,0.9996875928313117,0.7619251041557351,The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.
ecommerce_us_028,ecommerce,us,0.5,0.8999977542783044,0.2499999999996875,0.7500000000003125,0.49999999900000003,0.9996167967570582,0.7619251041557351,The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators)
ecommerce_us_029,ecommerce,us,0.5,0.9001025555451792,0.4255952380947154,0.5744047619052846,0.49999999900000003,0.9997477043337754,0.5539386245645997,The users should be able to easily use the system to successfully complete their budgets  within the stipulated time for completion. With a week of training prior to product implementation  98% of the users shall complete their budgets within the stipulated time.
